item_id,order_id,product_id,quantity,unit_price,discount_percent
I0001909,O000720,P00391,1,462.71,10
I0001910,O001399,P00081,4,4350.62,0
I0001911,O000863,P00405,2,1907.58,10
I0001912,O001055,P00129,1,532.66,5
I0001913,O000115,P00382,5,4612.52,0
I0001914,O001217,P00051,1,2504.71,15
I0001915,O000612,P00309,2,3517.85,15
I0001916,O000097,P00257,2,4804.53,10
I0001917,O001141,P00385,3,4070.02,10
I0001918,O000103,P00510,4,2302.04,10
I0001919,O000030,P00269,2,4842.43,5
I0001920,O000746,P00323,4,3363.23,10
I0001921,O000060,P00349,5,3463.87,25
I0001922,O000453,P00316,3,5443.34,15
I0001923,O000268,P00030,4,6544.12,25
I0001924,O000829,P00379,3,4438.96,25
I0001925,O000858,P00134,2,316.49,5
I0001926,O000813,P00056,1,5595.71,15
I0001927,O000110,P00356,2,2181.41,20
I0001928,O000383,P00436,2,1043.26,0
I0001929,O000926,P00302,2,6055.1,10
I0001930,O000822,P00486,3,1348.38,5
I0001931,O000057,P00069,4,1720.38,0
I0001932,O000190,P00288,1,4545.58,25
I0001933,O001093,P00516,3,2334.8,20
I0001934,O000013,P00398,1,4394.47,15
I0001935,O000972,P00016,1,1994.56,10
I0001936,O001145,P00493,4,4393.69,25
I0001937,O001184,P00082,2,7366.61,5
I0001938,O000560,P00455,1,1827.13,20
I0001939,O000337,P00419,3,3368.93,10
I0001940,O000228,P00078,2,1598.95,0
I0001941,O000515,P00209,5,5020.86,25
I0001942,O000467,P00491,3,3223.94,20
I0001943,O000099,P00396,5,5214.87,5
I0001944,O000543,P00173,3,3972.53,0
I0001945,O000253,P00318,2,2792.13,20
I0001946,O000665,P00239,5,5044.34,5
I0001947,O000065,P00275,1,4652.32,10
I0001948,O001337,P00261,3,4442.48,20
I0001949,O000299,P00479,3,1166.69,25
I0001950,O000287,P00079,1,4385.81,0
I0001951,O001101,P00459,3,1928.72,20
I0001952,O000174,P00504,5,5868.04,25
I0001953,O000498,P00408,2,563.96,20
I0001954,O000348,P00171,4,2089.0,25
I0001955,O000150,P00389,2,2792.31,5
I0001956,O000125,P00013,5,2124.56,0
I0001957,O000086,P00397,2,3412.63,20
I0001958,O000792,P00200,1,4698.47,25
I0001959,O001117,P00236,3,4495.92,0
I0001960,O000470,P00274,5,3894.65,0
I0001961,O000074,P00313,1,5492.91,25
I0001962,O000142,P00107,5,3153.39,10
I0001963,O001035,P00452,4,1010.99,0
I0001964,O000353,P00436,3,1122.28,5
I0001965,O000537,P00369,3,625.39,25
I0001966,O001096,P00545,2,6148.42,20
I0001967,O001235,P00068,4,5857.75,10
I0001968,O001315,P00110,1,4092.7,25
I0001969,O001319,P00329,2,2043.25,0
I0001970,O001029,P00550,4,1065.12,5
I0001971,O001164,P00396,5,5465.05,15
I0001972,O000318,P00541,5,2708.27,25
I0001973,O000645,P00063,3,841.36,20
I0001974,O000215,P00137,4,3822.02,10
I0001975,O000772,P00141,3,5366.74,25
I0001976,O001107,P00092,5,267.55,10
I0001977,O000549,P00259,2,1920.35,0
I0001978,O000921,P00232,5,4124.45,0
I0001979,O000212,P00244,5,3893.77,0
I0001980,O000803,P00512,1,645.2,0
I0001981,O001059,P00216,2,3658.09,0
I0001982,O000299,P00218,2,2282.9,25
I0001983,O000380,P00120,1,210.12,0
I0001984,O001070,P00017,1,2947.8,10
I0001985,O000093,P00389,1,2804.17,15
I0001986,O000250,P00493,4,4152.83,0
I0001987,O000764,P00303,2,3558.61,0
I0001988,O000482,P00296,1,8569.08,5
I0001989,O001314,P00327,2,1522.63,15
I0001990,O000989,P00523,1,4836.35,25
I0001991,O000645,P00142,2,670.12,25
I0001992,O000072,P00324,1,5962.67,20
I0001993,O000828,P00018,4,4786.24,0
I0001994,O000675,P00379,3,4557.21,15
I0001995,O000153,P00389,4,2246.59,20
I0001996,O000887,P00048,4,6498.2,20
I0001997,O000551,P00400,4,4730.79,0
I0001998,O000613,P00403,3,2973.46,20
I0001999,O000578,P00093,2,3261.58,10
I0002000,O000817,P00332,1,5727.84,15
I0002001,O000962,P00276,5,4770.29,15
I0002002,O001151,P00016,3,2126.61,10
I0002003,O000415,P00430,5,5423.19,0
I0002004,O001163,P00387,5,4183.95,10
I0002005,O001243,P00164,4,2121.32,0
I0002006,O001106,P00541,2,2284.54,15
I0002007,O000243,P00533,5,6004.73,20
I0002008,O000149,P00497,5,4399.18,5
I0002009,O000744,P00440,2,5614.56,0
I0002010,O000048,P00466,4,2236.19,0
I0002011,O000179,P00130,1,1563.89,20
I0002012,O001293,P00368,4,1915.88,15
I0002013,O000031,P00192,4,4415.72,0
I0002014,O000755,P00006,5,5975.2,0
I0002015,O000688,P00473,3,2048.6,0
I0002016,O000936,P00472,4,3582.18,0
I0002017,O000608,P00142,4,692.1,0
I0002018,O001110,P00077,1,3764.53,25
I0002019,O000189,P00149,3,1568.21,15
I0002020,O000893,P00413,2,125.97,0
I0002021,O000978,P00145,5,2597.55,15
I0002022,O000110,P00077,4,3959.15,5
I0002023,O000271,P00376,3,186.77,15
I0002024,O000764,P00355,3,4446.2,25
I0002025,O000892,P00047,3,1677.31,0
I0002026,O000290,P00003,5,4670.77,25
I0002027,O000001,P00376,4,240.45,0
I0002028,O001295,P00051,1,2262.57,20
I0002029,O000564,P00351,4,8154.17,10
I0002030,O000279,P00176,2,4166.55,25
I0002031,O001031,P00482,2,2480.59,15
I0002032,O000011,P00336,3,905.14,10
I0002033,O000375,P00533,5,5248.06,5
I0002034,O000185,P00464,2,3482.19,10
I0002035,O001111,P00075,4,2361.67,25
I0002036,O000987,P00383,1,3856.17,25
I0002037,O001314,P00360,5,4908.29,0
I0002038,O001177,P00094,1,233.87,0
I0002039,O000224,P00183,4,3355.26,20
I0002040,O000381,P00089,3,6657.02,20
I0002041,O000466,P00045,3,6002.11,25
I0002042,O001167,P00452,1,944.47,0
I0002043,O000146,P00034,4,1659.97,15
I0002044,O000010,P00322,1,284.05,5
I0002045,O001176,P00089,5,7638.28,15
I0002046,O000465,P00336,3,1235.96,0
I0002047,O000847,P00535,4,580.37,15
I0002048,O000706,P00219,4,2967.36,5
I0002049,O000237,P00286,4,1611.1,20
I0002050,O001055,P00091,5,4904.79,10
I0002051,O001103,P00208,3,1690.68,25
I0002052,O000529,P00073,1,4034.9,0
I0002053,O001360,P00361,5,2321.2,0
I0002054,O000960,P00188,1,3882.53,0
I0002055,O000525,P00369,4,650.26,25
I0002056,O000311,P00248,3,6680.95,0
I0002057,O001118,P00416,3,1403.52,20
I0002058,O000397,P00440,4,5922.92,0
I0002059,O001110,P00258,3,4220.95,15
I0002060,O000652,P00311,2,7316.98,10
I0002061,O000283,P00306,4,4873.28,5
I0002062,O000913,P00343,1,993.17,5
I0002063,O000738,P00052,4,1648.79,5
I0002064,O000746,P00361,1,2632.51,0
I0002065,O000375,P00211,5,1911.76,0
I0002066,O000683,P00035,5,4196.24,5
I0002067,O001011,P00110,1,4005.41,5
I0002068,O000209,P00029,5,4879.97,0
I0002069,O000948,P00086,1,208.38,10
I0002070,O000040,P00098,5,1316.64,25
I0002071,O001397,P00303,4,3566.6,20
I0002072,O001299,P00182,2,4975.07,20
I0002073,O000646,P00380,2,6515.66,5
I0002074,O000002,P00086,2,216.94,20
I0002075,O000897,P00139,2,5797.32,25
I0002076,O000022,P00366,1,5096.51,10
I0002077,O000655,P00052,1,1421.24,0
I0002078,O001341,P00188,3,3605.99,15
I0002079,O001298,P00266,4,5981.3,5
I0002080,O000579,P00033,4,998.39,25
I0002081,O000908,P00505,1,6371.65,25
I0002082,O001219,P00133,4,7418.21,5
I0002083,O000473,P00375,1,259.35,25
I0002084,O000020,P00068,1,6669.55,5
I0002085,O000025,P00222,3,4801.63,15
I0002086,O000569,P00122,1,6551.59,0
I0002087,O000094,P00220,4,3976.1,20
I0002088,O000148,P00292,1,2231.94,20
I0002089,O001340,P00097,2,3729.52,15
I0002090,O000736,P00179,5,2131.09,25
I0002091,O001162,P00250,3,2276.16,0
I0002092,O000145,P00371,4,889.79,10
I0002093,O001183,P00499,5,3061.3,0
I0002094,O000878,P00408,5,622.88,25
I0002095,O001120,P00061,1,1957.53,10
I0002096,O000091,P00489,3,1138.28,0
I0002097,O000547,P00491,5,3574.59,0
I0002098,O001168,P00224,2,512.42,5
I0002099,O000043,P00384,2,590.38,10
I0002100,O000322,P00470,4,1134.06,0
I0002101,O001297,P00224,2,422.4,0
I0002102,O000436,P00075,4,2411.07,5
I0002103,O000802,P00262,2,6240.5,0
I0002104,O000522,P00471,5,6347.6,0
I0002105,O000307,P00192,5,4254.85,0
I0002106,O000196,P00316,3,5139.07,20
I0002107,O000082,P00033,5,1291.15,10
I0002108,O000501,P00048,3,4384.58,25
I0002109,O000519,P00424,5,6605.87,0
I0002110,O000787,P00120,1,225.44,0
I0002111,O000014,P00140,5,5310.25,20
I0002112,O000685,P00343,4,971.28,15
I0002113,O001159,P00462,3,1525.42,0
I0002114,O001216,P00176,5,5067.39,5
I0002115,O000096,P00172,4,2608.95,25
I0002116,O001375,P00247,4,5244.95,0
I0002117,O000938,P00009,2,3336.47,15
I0002118,O000524,P00192,1,4721.04,10
I0002119,O000259,P00026,5,1721.46,10
I0002120,O000706,P00118,1,5657.39,0
I0002121,O000388,P00007,2,3160.95,0
I0002122,O001353,P00102,5,3045.71,5
I0002123,O001070,P00538,1,6660.32,10
I0002124,O001159,P00005,3,6150.4,0
I0002125,O000895,P00115,5,3210.29,5
I0002126,O001128,P00341,5,535.14,15
I0002127,O000950,P00321,5,494.0,10
I0002128,O000782,P00172,1,2989.09,0
I0002129,O000485,P00052,3,1668.83,25
I0002130,O001122,P00222,1,6492.41,15
I0002131,O001192,P00159,5,4305.64,0
I0002132,O000680,P00522,3,8132.33,5
I0002133,O001053,P00055,1,5874.29,20
I0002134,O000003,P00489,2,841.52,15
I0002135,O000604,P00219,5,3531.39,20
I0002136,O001357,P00235,2,7820.06,0
I0002137,O000569,P00259,1,2052.33,5
I0002138,O001075,P00217,2,1073.38,0
I0002139,O001183,P00432,3,4670.53,0
I0002140,O001285,P00011,2,391.36,0
I0002141,O000104,P00037,2,5525.48,20
I0002142,O000269,P00153,2,687.6,10
I0002143,O000261,P00510,3,2666.69,0
I0002144,O000398,P00250,3,1985.33,25
I0002145,O000192,P00134,5,327.52,0
I0002146,O000811,P00417,3,3691.15,20
I0002147,O001219,P00059,3,2613.87,25
I0002148,O000942,P00451,4,4152.05,15
I0002149,O001101,P00099,5,1764.14,25
I0002150,O001335,P00073,1,3740.12,15
I0002151,O001399,P00092,4,280.77,20
I0002152,O000612,P00076,4,6899.24,15
I0002153,O001193,P00042,2,7616.06,15
I0002154,O000060,P00224,1,407.24,25
I0002155,O001270,P00283,1,6190.25,0
I0002156,O000167,P00155,5,236.53,0
I0002157,O000998,P00122,4,5619.11,0
I0002158,O001142,P00376,4,255.93,25
I0002159,O000944,P00428,4,4124.78,0
I0002160,O000807,P00393,2,4061.83,0
I0002161,O000742,P00525,4,1104.04,5
I0002162,O000616,P00294,3,2396.03,10
I0002163,O000403,P00442,4,952.74,15
I0002164,O001163,P00194,2,5218.85,0
I0002165,O000772,P00310,5,2197.95,0
I0002166,O000790,P00133,2,6208.22,25
I0002167,O000606,P00121,1,5286.98,5
I0002168,O001363,P00222,4,4658.19,25
I0002169,O000657,P00352,5,4702.53,0
I0002170,O001052,P00104,5,2461.0,0
I0002171,O001217,P00547,4,6995.92,15
I0002172,O000835,P00101,5,604.02,0
I0002173,O001348,P00319,1,1127.47,20
I0002174,O000452,P00390,3,4848.48,5
I0002175,O000577,P00246,2,3168.5,0
I0002176,O000747,P00375,1,246.24,0
I0002177,O000415,P00252,3,3391.77,0
I0002178,O000162,P00247,1,5062.2,5
I0002179,O000831,P00542,4,5939.45,20
I0002180,O000957,P00274,3,4642.06,10
I0002181,O000678,P00276,4,6531.99,10
I0002182,O000409,P00275,3,4104.07,0
I0002183,O001156,P00448,3,6666.97,25
I0002184,O000792,P00278,4,6716.92,15
I0002185,O000131,P00515,4,835.25,5
I0002186,O000363,P00130,1,1718.29,5
I0002187,O000017,P00023,5,1922.68,25
I0002188,O000180,P00314,5,7198.8,0
I0002189,O000293,P00409,5,1255.95,5
I0002190,O000619,P00391,4,622.72,0
I0002191,O000028,P00116,2,6810.37,5
I0002192,O000754,P00140,2,6463.1,15
I0002193,O000372,P00122,3,6653.69,25
I0002194,O001368,P00293,1,1609.9,20
I0002195,O000323,P00201,2,1090.68,25
I0002196,O000649,P00120,3,271.94,0
I0002197,O001161,P00058,4,2406.4,20
I0002198,O000214,P00469,2,494.65,20
I0002199,O001094,P00019,1,1221.43,20
I0002200,O001088,P00125,4,5775.42,0
I0002201,O000163,P00146,1,150.0,15
I0002202,O001141,P00458,1,2250.98,0
I0002203,O001348,P00215,3,3357.81,0
I0002204,O000944,P00444,5,3390.7,25
I0002205,O000231,P00511,1,335.88,20
I0002206,O001084,P00168,1,4341.87,5
I0002207,O000911,P00152,2,769.75,0
I0002208,O001397,P00441,4,5935.89,0
I0002209,O000007,P00200,4,3802.67,0
I0002210,O000313,P00048,3,6151.1,15
I0002211,O000753,P00065,1,6388.35,15
I0002212,O000052,P00047,1,1762.56,10
I0002213,O000135,P00183,2,2599.06,5
I0002214,O000246,P00475,2,6235.24,15
I0002215,O001175,P00309,2,3743.0,0
I0002216,O001084,P00223,4,2776.43,20
I0002217,O000337,P00089,4,7976.21,0
I0002218,O000775,P00125,2,5367.09,5
I0002219,O000801,P00158,5,5919.12,20
I0002220,O001321,P00028,5,4145.44,20
I0002221,O000705,P00497,2,3959.53,5
I0002222,O000481,P00361,2,1910.08,0
I0002223,O001262,P00454,2,507.79,15
I0002224,O000589,P00179,1,2146.97,10
I0002225,O000462,P00228,3,3345.43,10
I0002226,O001039,P00438,1,2516.01,0
I0002227,O000188,P00481,4,1261.44,15
I0002228,O001048,P00471,1,6358.26,15
I0002229,O001036,P00510,1,2776.97,25
I0002230,O000080,P00205,4,6090.4,10
I0002231,O000812,P00128,2,3204.97,20
I0002232,O001389,P00228,5,4022.65,0
I0002233,O001365,P00092,4,272.04,20
I0002234,O001094,P00446,3,6144.55,25
I0002235,O000411,P00413,4,129.19,25
I0002236,O000298,P00269,2,3794.39,0
I0002237,O000331,P00157,2,6387.41,15
I0002238,O001245,P00018,1,3762.09,0
I0002239,O001373,P00355,5,5111.42,15
I0002240,O000366,P00158,2,7437.64,5
I0002241,O000773,P00415,1,2450.37,15
I0002242,O000762,P00346,2,5157.94,10
I0002243,O000502,P00249,4,616.26,20
I0002244,O000114,P00118,5,4522.08,20
I0002245,O000215,P00504,3,6770.54,0
I0002246,O000470,P00498,3,2209.87,5
I0002247,O000664,P00125,5,4397.13,20
I0002248,O000790,P00074,2,3309.47,20
I0002249,O000588,P00059,5,3121.42,0
I0002250,O000791,P00485,3,231.82,20
I0002251,O000093,P00284,4,3174.21,5
I0002252,O001283,P00075,2,2148.04,5
I0002253,O000549,P00089,4,5682.4,15
I0002254,O000878,P00351,3,6277.68,15
I0002255,O000770,P00094,5,255.62,0
I0002256,O001121,P00329,4,1965.24,25
I0002257,O000978,P00190,1,6912.09,25
I0002258,O000520,P00141,1,5213.31,0
I0002259,O001276,P00016,1,2208.8,10
I0002260,O001356,P00099,2,1657.51,5
I0002261,O001171,P00076,2,6509.13,20
I0002262,O000827,P00441,5,6290.54,15
I0002263,O000075,P00465,4,3546.91,15
I0002264,O000152,P00486,2,1367.74,10
I0002265,O000164,P00496,2,7430.83,25
I0002266,O000897,P00190,2,6538.82,20
I0002267,O000695,P00029,4,4552.28,15
I0002268,O000974,P00548,5,5331.01,10
I0002269,O001306,P00361,2,2610.33,20
I0002270,O000237,P00317,2,2188.07,20
I0002271,O000633,P00392,3,6078.22,15
I0002272,O000478,P00343,2,749.27,0
I0002273,O001201,P00163,1,485.78,25
I0002274,O000996,P00025,3,1966.74,5
I0002275,O001311,P00290,5,6016.31,5
I0002276,O000103,P00492,1,3026.93,10
I0002277,O000628,P00476,4,5210.29,20
I0002278,O000822,P00446,4,4937.39,10
I0002279,O000183,P00461,3,894.57,0
I0002280,O000874,P00395,3,1077.85,0
I0002281,O000068,P00264,3,5853.15,0
I0002282,O000452,P00362,3,6301.58,0
I0002283,O001158,P00396,3,5141.6,0
I0002284,O000162,P00476,4,4760.65,20
I0002285,O001166,P00367,2,4067.94,0
I0002286,O000102,P00329,2,2121.16,15
I0002287,O000368,P00478,1,5733.19,0
I0002288,O000330,P00166,5,2743.51,20
I0002289,O000614,P00212,4,2687.6,0
I0002290,O000594,P00322,5,280.13,15
I0002291,O000806,P00344,5,6220.91,5
I0002292,O000508,P00424,4,6769.5,5
I0002293,O000454,P00269,3,3961.92,5
I0002294,O001254,P00075,3,1713.24,15
I0002295,O000497,P00251,5,2690.63,25
I0002296,O001185,P00265,3,4842.62,0
I0002297,O000541,P00277,4,3324.53,25
I0002298,O000460,P00176,2,3744.67,5
I0002299,O000263,P00513,4,4197.06,10
I0002300,O001371,P00224,5,506.89,20
I0002301,O000553,P00535,5,469.95,0
I0002302,O001170,P00107,1,2840.26,0
I0002303,O000981,P00178,1,7996.25,10
I0002304,O001063,P00335,3,1591.82,5
I0002305,O000690,P00423,3,1427.74,15
I0002306,O000077,P00136,2,3358.26,0
I0002307,O001161,P00310,3,2467.28,5
I0002308,O000304,P00391,1,596.29,0
I0002309,O000290,P00056,1,6158.15,25
I0002310,O000280,P00365,1,2557.71,0
I0002311,O000806,P00473,3,2337.32,15
I0002312,O000678,P00402,2,6004.65,20
I0002313,O001138,P00483,1,5194.89,25
I0002314,O001249,P00081,5,3537.65,0
I0002315,O001132,P00268,3,3426.0,5
I0002316,O000795,P00336,4,976.76,0
I0002317,O001128,P00229,5,1234.62,0
I0002318,O000391,P00304,2,5416.76,0
I0002319,O000510,P00139,1,4386.09,10
I0002320,O000543,P00300,2,5098.6,20
I0002321,O000617,P00111,1,4356.32,10
I0002322,O001382,P00426,5,7295.27,10
I0002323,O001131,P00029,1,4714.44,20
I0002324,O001166,P00322,2,274.77,10
I0002325,O001340,P00052,2,1406.88,20
I0002326,O000586,P00499,4,3139.41,5
I0002327,O000619,P00193,1,1752.83,5
I0002328,O000468,P00060,2,4979.34,25
I0002329,O000335,P00376,1,191.8,15
I0002330,O000801,P00288,4,4480.12,10
I0002331,O000408,P00345,2,2592.37,15
I0002332,O000479,P00157,5,4395.86,0
I0002333,O000822,P00138,3,3404.42,0
I0002334,O000021,P00221,2,3241.19,0
I0002335,O000837,P00203,3,1330.58,0
I0002336,O000935,P00126,4,2429.69,25
I0002337,O000875,P00011,4,306.53,10
I0002338,O000511,P00356,3,3147.16,0
I0002339,O001315,P00178,3,6862.72,0
I0002340,O000473,P00081,2,4361.01,15
I0002341,O000350,P00265,4,4416.02,0
I0002342,O000096,P00278,2,4874.22,5
I0002343,O001191,P00470,1,1365.0,25
I0002344,O000931,P00017,1,3357.69,0
I0002345,O000107,P00136,3,4310.85,0
I0002346,O000531,P00450,4,3728.41,15
I0002347,O000976,P00474,1,369.25,20
I0002348,O000534,P00508,3,3695.86,15
I0002349,O000103,P00188,3,3203.2,20
I0002350,O000903,P00233,5,4176.12,20
I0002351,O000696,P00481,2,1087.19,0
I0002352,O000649,P00185,2,1505.08,25
I0002353,O000808,P00352,4,5722.67,5
I0002354,O000302,P00261,5,5530.34,10
I0002355,O000925,P00256,2,3820.61,0
I0002356,O000267,P00191,1,4241.26,0
I0002357,O000938,P00123,5,1564.74,0
I0002358,O001133,P00242,3,1987.02,20
I0002359,O000931,P00052,1,1922.18,25
I0002360,O000074,P00497,3,5206.51,0
I0002361,O000213,P00155,3,218.49,15
I0002362,O000365,P00258,3,4380.79,20
I0002363,O000209,P00113,4,5843.21,0
I0002364,O000522,P00505,4,5300.96,15
I0002365,O000335,P00466,2,1678.43,25
I0002366,O000296,P00297,2,947.17,0
I0002367,O000534,P00386,3,7576.83,20
I0002368,O000400,P00392,2,7610.46,0
I0002369,O000594,P00201,2,850.91,10
I0002370,O001029,P00019,3,1311.46,10
I0002371,O001189,P00521,5,2883.72,0
I0002372,O000043,P00278,4,6426.46,0
I0002373,O001400,P00384,5,700.85,15
I0002374,O001254,P00358,1,2156.07,5
I0002375,O001018,P00195,4,601.24,20
I0002376,O000875,P00187,4,7460.47,0
I0002377,O000649,P00164,5,2082.51,5
I0002378,O001020,P00190,4,6100.27,25
I0002379,O000735,P00175,2,1154.84,0
I0002380,O000818,P00429,1,1504.44,0
I0002381,O000275,P00146,5,128.43,5
I0002382,O001214,P00162,2,1920.87,0
I0002383,O000448,P00331,4,410.19,15
I0002384,O001362,P00326,3,7163.68,10
I0002385,O000501,P00239,4,4316.47,20
I0002386,O000353,P00158,4,7689.02,20
I0002387,O000088,P00304,2,4655.89,0
I0002388,O001277,P00344,3,6659.77,20
I0002389,O000399,P00348,1,160.99,0
I0002390,O000083,P00229,5,1064.15,15
I0002391,O000322,P00548,2,4154.58,20
I0002392,O000311,P00086,2,157.05,25
I0002393,O000763,P00178,1,7960.06,15
I0002394,O001103,P00116,3,5978.79,10
I0002395,O001023,P00428,5,4176.98,5
I0002396,O001194,P00009,1,2970.02,5
I0002397,O001101,P00269,5,3534.54,5
I0002398,O001380,P00313,2,3845.95,25
I0002399,O001168,P00398,2,4661.23,10
I0002400,O000984,P00453,5,603.56,5
I0002401,O000795,P00534,3,5709.26,5
I0002402,O000244,P00409,3,1403.38,20
I0002403,O000607,P00133,2,7731.6,0
I0002404,O000297,P00145,4,2424.82,0
I0002405,O000626,P00188,1,3611.08,0
I0002406,O001253,P00292,2,1977.55,0
I0002407,O000995,P00116,3,8155.29,15
I0002408,O000965,P00115,1,4155.71,10
I0002409,O001205,P00158,4,7098.05,15
I0002410,O001079,P00285,5,4901.0,0
I0002411,O000228,P00527,2,4508.82,0
I0002412,O000885,P00059,2,2838.19,0
I0002413,O000128,P00173,1,2702.33,0
I0002414,O000690,P00166,5,2443.52,10
I0002415,O000008,P00194,1,5013.56,0
I0002416,O000554,P00335,2,1521.66,15
I0002417,O000004,P00241,5,1848.56,15
I0002418,O001262,P00166,4,2418.48,25
I0002419,O000924,P00064,1,5506.84,20
I0002420,O000937,P00443,2,8131.48,0
I0002421,O001139,P00233,2,5802.41,0
I0002422,O000790,P00514,5,8016.41,0
I0002423,O000835,P00220,4,4600.55,0
I0002424,O001301,P00518,3,3694.18,20
I0002425,O000815,P00413,2,136.45,0
I0002426,O000625,P00445,5,8655.2,0
I0002427,O000389,P00001,1,1238.84,15
I0002428,O000463,P00161,2,1243.94,0
I0002429,O001041,P00102,5,3831.62,0
I0002430,O000945,P00358,2,2133.53,20
I0002431,O000977,P00065,5,6388.03,25
I0002432,O000988,P00021,4,2466.6,0
I0002433,O001289,P00045,4,5546.6,25
I0002434,O001301,P00172,1,3390.02,15
I0002435,O001340,P00536,1,5006.61,0
I0002436,O000261,P00077,5,3474.57,10
I0002437,O000944,P00420,1,2476.85,20
I0002438,O001216,P00114,3,1756.85,25
I0002439,O001109,P00547,2,6385.12,5
I0002440,O001384,P00510,2,1995.11,20
I0002441,O000772,P00155,4,199.99,25
I0002442,O000788,P00409,5,1494.17,15
I0002443,O000193,P00363,5,1399.5,10
I0002444,O001264,P00210,3,4416.96,15
I0002445,O000668,P00167,3,4838.59,5
I0002446,O000911,P00446,1,5883.78,0
I0002447,O000550,P00024,4,7771.25,0
I0002448,O001209,P00422,4,4572.42,5
I0002449,O001176,P00065,4,7193.95,10
I0002450,O000008,P00023,5,1908.15,15
I0002451,O001393,P00469,3,417.3,15
I0002452,O001170,P00361,5,2030.87,5
I0002453,O000397,P00078,5,1534.98,25
I0002454,O000231,P00517,3,5553.56,0
I0002455,O001063,P00296,4,8705.06,5
I0002456,O001191,P00212,4,3050.39,15
I0002457,O000600,P00110,4,4230.08,15
I0002458,O000594,P00029,3,3911.49,25
I0002459,O000808,P00171,5,2958.39,5
I0002460,O000065,P00176,1,3957.31,0
I0002461,O000813,P00470,1,1166.14,15
I0002462,O001115,P00063,1,738.93,15
I0002463,O001066,P00259,3,1895.29,0
I0002464,O001106,P00001,5,1479.18,0
I0002465,O000989,P00043,3,739.83,25
I0002466,O001219,P00243,5,4394.95,5
I0002467,O000712,P00109,5,5128.67,25
I0002468,O000306,P00243,1,4697.74,10
I0002469,O000097,P00380,1,4626.48,0
I0002470,O001391,P00354,4,1108.68,15
I0002471,O000036,P00365,2,2679.55,5
I0002472,O000199,P00397,3,3871.24,25
I0002473,O001109,P00197,4,4331.78,5
I0002474,O001167,P00443,4,6053.09,25
I0002475,O001339,P00492,1,3204.09,10
I0002476,O001317,P00166,4,3123.37,0
I0002477,O000876,P00116,2,6585.95,20
I0002478,O000473,P00126,1,2333.31,5
I0002479,O000270,P00311,3,6797.64,0
I0002480,O000562,P00403,4,2763.75,10
I0002481,O000338,P00411,3,6184.5,0
I0002482,O000259,P00387,2,3453.45,5
I0002483,O000281,P00447,4,411.21,10
I0002484,O000371,P00183,2,2391.62,0
I0002485,O000442,P00340,2,6147.48,20
I0002486,O000061,P00302,4,5632.27,5
I0002487,O000622,P00492,4,3843.7,20
I0002488,O001224,P00334,3,4724.23,10
I0002489,O000198,P00335,2,1931.07,25
I0002490,O000462,P00238,5,1515.81,10
I0002491,O000589,P00084,2,1058.9,5
I0002492,O000341,P00224,1,486.01,25
I0002493,O000511,P00058,1,2388.18,20
I0002494,O000140,P00190,1,7222.43,25
I0002495,O001311,P00484,2,5907.16,10
I0002496,O000872,P00507,2,2948.7,15
I0002497,O000710,P00253,5,3976.53,20
I0002498,O000666,P00329,5,1708.88,15
I0002499,O001396,P00313,2,5461.89,0
I0002500,O000832,P00321,1,388.49,15
I0002501,O000755,P00336,4,1149.87,10
I0002502,O000689,P00069,1,2384.92,15
I0002503,O000632,P00049,3,1789.95,5
I0002504,O000630,P00459,4,1673.85,0
I0002505,O000731,P00375,2,269.66,5
I0002506,O000606,P00449,5,2676.8,25
I0002507,O000730,P00473,1,2105.79,20
I0002508,O000533,P00471,2,6654.6,15
I0002509,O000683,P00209,1,5026.63,15
I0002510,O000456,P00548,1,4418.25,15
I0002511,O000171,P00223,4,2843.44,0
I0002512,O001320,P00206,2,7308.35,15
I0002513,O000077,P00187,4,7115.91,15
I0002514,O001141,P00548,2,4162.8,25
I0002515,O001113,P00179,4,2248.37,0
I0002516,O000891,P00293,5,1190.37,20
I0002517,O000372,P00065,3,5829.98,20
I0002518,O000670,P00314,4,7242.19,0
I0002519,O000989,P00336,2,1236.59,25
I0002520,O000208,P00525,1,1174.27,25
I0002521,O000871,P00110,3,4091.66,0
I0002522,O000782,P00300,3,5289.25,20
I0002523,O000776,P00491,4,3891.83,15
I0002524,O000134,P00408,5,632.2,0
I0002525,O000280,P00215,4,3811.98,15
I0002526,O001289,P00264,4,8083.28,5
I0002527,O001249,P00350,1,4921.74,15
I0002528,O000230,P00030,1,5977.13,15
I0002529,O000467,P00349,4,3472.26,15
I0002530,O000336,P00240,3,1256.92,0
I0002531,O000595,P00420,5,2465.29,0
I0002532,O000568,P00302,4,6823.01,15
I0002533,O001269,P00530,3,1909.04,25
I0002534,O000760,P00469,5,407.28,15
I0002535,O000673,P00380,4,6093.71,15
I0002536,O000259,P00357,5,2875.98,20
I0002537,O000106,P00114,5,1582.65,0
I0002538,O000948,P00452,5,1207.52,15
I0002539,O000613,P00076,2,7336.43,0
I0002540,O000947,P00463,1,1964.08,5
I0002541,O000538,P00542,3,8567.85,25
I0002542,O000423,P00102,3,3402.82,25
I0002543,O000802,P00164,5,2572.42,0
I0002544,O000446,P00085,2,655.96,0
I0002545,O000700,P00541,5,2583.59,25
I0002546,O000168,P00550,1,1092.94,15
I0002547,O000164,P00504,5,5447.47,5
