order_id,customer_id,order_date,status,region_code
O001279,C00109,2025-01-01 03:07:01,DELIVERED,NORTH
O001280,C00393,2024-12-22 11:44:54,DELIVERED,SOUTH
O001281,C00488,2026-07-17 09:14:26,RETURNED,NORTH
O001282,C00548,2026-05-23 04:48:12,DELIVERED,WEST
O001283,C00230,2024-10-11 11:58:39,RETURNED,CENTRAL
O001284,C00352,2024-09-15 23:18:27,DELIVERED,WEST
O001285,C00576,2026-05-11 23:14:20,RETURNED,WEST
O001286,C00266,2025-03-06 08:00:00,SHIPPED,NORTH
O001287,C00349,2024-11-02 03:06:22,DELIVERED,SOUTH
O001288,C00377,2024-11-06 20:43:02,SHIPPED,EAST
O001289,C00002,2025-08-04 20:51:56,DELIVERED,CENTRAL
O001290,C00398,2026-01-10 06:46:24,RETURNED,EAST
O001291,C00533,2025-07-19 04:27:34,DELIVERED,CENTRAL
O001292,C00405,2025-02-23 03:44:29,PLACED,WEST
O001293,C00304,2025-05-30 05:07:45,DELIVERED,WEST
O001294,C00151,2026-06-07 16:27:19,DELIVERED,SOUTH
O001295,C00328,2026-05-23 01:06:40,DELIVERED,NORTH
O001296,C00490,2025-04-17 20:45:30,DELIVERED,SOUTH
O001297,C00386,2025-11-29 10:28:25,PLACED,EAST
O001298,C00231,2024-12-14 07:31:44,DELIVERED,NORTH
O001299,C00402,2025-01-10 17:36:37,DELIVERED,SOUTH
O001300,C00402,2024-08-02 19:48:38,DELIVERED,WEST
O001301,C00401,2025-07-02 14:06:35,PLACED,EAST
O001302,C00562,2025-04-26 06:57:50,DELIVERED,SOUTH
O001303,C00056,2025-06-07 20:59:31,DELIVERED,EAST
O001304,C00168,2025-10-22 23:41:43,DELIVERED,WEST
O001305,C00299,2026-06-23 17:25:33,CANCELLED,SOUTH
O001306,C00010,2025-02-19 06:59:03,DELIVERED,CENTRAL
O001307,C00386,2024-10-23 05:14:05,RETURNED,WEST
O001308,C00058,2026-06-06 05:59:08,SHIPPED,WEST
O001309,C00121,2025-01-10 01:46:16,RETURNED,EAST
O001310,C00153,2026-03-10 15:39:20,DELIVERED,WEST
O001311,C00122,2025-03-18 01:05:54,DELIVERED,WEST
O001312,C00177,2025-05-16 21:33:58,DELIVERED,WEST
O001313,C00092,2026-06-19 23:50:12,DELIVERED,WEST
O001314,C00456,2025-04-18 22:53:00,DELIVERED,NORTH
O001315,C00125,2024-11-07 02:52:10,DELIVERED,CENTRAL
O001316,C00587,26-02-2025 00:41:57,RETURNED,WEST
O001317,C00186,2025-04-17 03:18:12,DELIVERED,WEST
O001318,C00129,2025-05-12 20:39:56,SHIPPED,NORTH
O001319,C00190,2026-07-11 19:25:51,DELIVERED,NORTH
O001320,C00550,2025-08-18 20:06:22,DELIVERED,CENTRAL
O001321,C00532,2025-11-23 02:11:18,DELIVERED,CENTRAL
O001322,C00128,2026-07-11 23:35:18,DELIVERED,SOUTH
O001323,C00186,2026-05-16 04:07:57,CANCELLED,SOUTH
O001324,C00458,2024-07-16 20:03:27,DELIVERED,NORTH
O001325,C00589,2024-08-20 04:33:03,SHIPPED,SOUTH
O001326,C00263,2024-10-08 20:20:26,CANCELLED,NORTH
O001327,C00519,2024-10-05 04:24:05,DELIVERED,CENTRAL
O001328,C00001,2025-01-02 15:15:49,DELIVERED,NORTH
O001329,C00547,2025-12-24 10:32:35,DELIVERED,CENTRAL
O001330,C00536,2025-11-25 11:15:16,CANCELLED,EAST
O001331,C00523,2026-03-23 19:27:23,SHIPPED,NORTH
O001332,C00243,2026-05-20 01:29:22,PLACED,SOUTH
O001333,C00138,2025-05-13 07:41:47,DELIVERED,SOUTH
O001334,C00285,2026-03-08 12:56:02,SHIPPED,CENTRAL
O001335,C00564,2025-09-16 02:34:05,DELIVERED,WEST
O001336,C00410,2026-05-07 05:48:25,DELIVERED,EAST
O001337,C00147,2026-06-03 15:20:49,DELIVERED,NORTH
O001338,C00198,2026-04-16 09:40:09,DELIVERED,CENTRAL
O001339,C00524,2026-05-15 23:26:43,DELIVERED,WEST
O001340,C00445,2024-12-15 11:22:44,DELIVERED,CENTRAL
O001341,C00277,2025-03-21 02:41:00,SHIPPED,NORTH
O001342,C00417,2026-06-11 19:49:34,PLACED,NORTH
O001343,C00280,2025-07-17 12:00:13,SHIPPED,SOUTH
O001344,C00101,2025-04-17 00:13:11,DELIVERED,SOUTH
O001345,C00127,2025-08-02 03:41:01,SHIPPED,EAST
O001346,C00098,2026-03-05 17:41:14,DELIVERED,CENTRAL
O001347,C00278,2025-04-25 19:56:30,DELIVERED,NORTH
O001348,C00399,2025-01-01 11:26:19,SHIPPED,CENTRAL
O001349,C00413,2026-01-26 21:30:36,DELIVERED,SOUTH
O001350,C00526,2025-04-02 00:12:23,DELIVERED,SOUTH
O001351,C00582,2024-12-04 13:39:09,DELIVERED,NORTH
O001352,C00380,2026-07-23 23:07:59,DELIVERED,SOUTH
O001353,C00429,2026-06-05 22:01:22,DELIVERED,SOUTH
O001354,C00480,2025-10-03 12:44:58,DELIVERED,EAST
O001355,C00235,2025-09-22 18:48:54,DELIVERED,NORTH
O001356,C00321,2025-05-19 14:39:41,DELIVERED,NORTH
O001357,C00096,2024-09-27 08:36:01,SHIPPED,NORTH
O001358,C00568,2024-10-05 10:16:06,CANCELLED,NORTH
O001359,C00140,2025-09-18 18:22:53,DELIVERED,CENTRAL
O001360,C00128,2026-06-12 19:14:42,DELIVERED,CENTRAL
O001361,C00436,2025-01-21 00:07:34,DELIVERED,EAST
O001362,C00044,2025-03-18 19:05:19,DELIVERED,SOUTH
O001363,C00231,01-06-2026 18:55:17,SHIPPED,EAST
O001364,C00362,2024-11-24 18:33:48,RETURNED,WEST
O001365,C00175,2025-11-30 13:39:47,DELIVERED,NORTH
O001366,C00553,2025-06-22 08:57:16,CANCELLED,NORTH
O001367,C00495,2025-05-04 10:45:12,DELIVERED,SOUTH
O001368,C00583,2024-07-13 22:50:28,DELIVERED,EAST
O001369,C00037,2026-04-30 18:37:50,RETURNED,CENTRAL
O001370,C00365,2025-11-22 01:57:15,PLACED,WEST
O001371,C00363,2025-06-12 10:43:24,SHIPPED,EAST
O001372,C00412,2026-07-20 06:38:19,DELIVERED,NORTH
O001373,C00203,2025-09-25 17:46:32,SHIPPED,CENTRAL
O001374,C00127,2024-12-15 14:48:52,CANCELLED,NORTH
O001375,C00257,2024-12-17 23:46:05,DELIVERED,WEST
O001376,C00374,2025-07-29 10:45:26,DELIVERED,SOUTH
O001377,C00112,2026-01-11 09:40:20,RETURNED,WEST
O001378,C00363,2024-12-23 04:57:12,DELIVERED,NORTH
O001379,C00114,2025-07-13 07:05:12,SHIPPED,NORTH
O001380,C00432,2024-11-24 14:13:32,DELIVERED,NORTH
O001381,C00491,2024-12-22 07:06:21,RETURNED,EAST
O001382,C00501,2024-11-09 15:11:32,DELIVERED,SOUTH
O001383,C00514,2025-06-08 14:25:11,DELIVERED,WEST
O001384,C00111,2024-11-22 03:51:21,DELIVERED,SOUTH
O001385,C00513,2024-12-17 12:23:23,PLACED,SOUTH
O001386,C00440,2024-09-02 12:19:04,RETURNED,NORTH
O001387,C00297,2025-09-28 17:20:38,DELIVERED,NORTH
O001388,C00157,2025-09-23 08:52:51,DELIVERED,SOUTH
O001389,C00118,2025-03-23 10:05:48,CANCELLED,SOUTH
O001390,C00204,2026-05-24 15:29:09,DELIVERED,NORTH
O001391,C00186,2026-06-28 18:09:00,SHIPPED,CENTRAL
O001392,C00153,2026-04-16 22:57:41,DELIVERED,SOUTH
O001393,C00281,2025-08-25 01:15:27,RETURNED,SOUTH
O001394,C00205,2025-09-20 00:30:13,SHIPPED,NORTH
O001395,C00538,2025-08-04 14:41:24,DELIVERED,SOUTH
O001396,C00437,2025-02-23 12:06:02,DELIVERED,CENTRAL
O001397,C00053,2025-09-21 23:18:12,DELIVERED,EAST
O001398,C00360,2025-07-18 10:04:32,DELIVERED,SOUTH
O001399,C00187,2025-06-03 01:35:32,PLACED,NORTH
O001400,C00218,2026-05-18 11:34:16,DELIVERED,EAST
